lambda,G_mM,mean_UMP,UT_capacity,UR_capacity,E0,E1,E2
2.000000000000000000e+00,7.189081556930892347e+00,4.575080842083009691e-01,1.335033904050484657e-03,7.419132088627258467e-03,5.202917290878891657e-05,7.186969721906725020e-03,9.927610011051845040e-01
2.000000000000000000e+00,7.288518411216458048e+00,4.570377736126360890e-01,1.333508286061006439e-03,7.419651932100037109e-03,5.062422998607312254e-05,7.089623434720457307e-03,9.928597523352934440e-01
2.000000000000000000e+00,7.389330641189705062e+00,4.565791896323513344e-01,1.332022115963511343e-03,7.420164664840632127e-03,4.925715741456573654e-05,6.993586131167181703e-03,9.929571567114182651e-01
2.000000000000000000e+00,7.491537270564699647e+00,4.561320345257389719e-01,1.330574356015305076e-03,7.420670384328989511e-03,4.792693712191257598e-05,6.898840470482540781e-03,9.930532325923956405e-01
2.000000000000000000e+00,7.595157586184829057e+00,4.556960180392305992e-01,1.329163995950738723e-03,7.421169186703788744e-03,4.663257829410067236e-05,6.805369334461778934e-03,9.931479980872440771e-01
2.000000000000000000e+00,7.700211141662330228e+00,4.552708572277631704e-01,1.327790052254221916e-03,7.421661166781006076e-03,4.537311665012823083e-05,6.713155824802848580e-03,9.932414710585469875e-01
2.000000000000000000e+00,7.806717761068168393e+00,4.548562762789264413e-01,1.326451567452334879e-03,7.422146418072195911e-03,4.414761373579179809e-05,6.622183260475515525e-03,9.933336691257886875e-01
2.000000000000000000e+00,7.914697542672882946e+00,4.544520063408458710e-01,1.325147609424555352e-03,7.422625032802540601e-03,4.295515623609466360e-05,6.532435175116405382e-03,9.934246096686474292e-01
2.000000000000000000e+00,8.024170862739246957e+00,4.540577853537480224e-01,1.323877270732109470e-03,7.423097101928637434e-03,4.179485530579174734e-05,6.443895314449840997e-03,9.935143098302444686e-01
2.000000000000000000e+00,8.135158379367346981e+00,4.536733578851559479e-01,1.322639667964478887e-03,7.423562715156033220e-03,4.066584591760019987e-05,6.356547633734421429e-03,9.936027865203480580e-01
2.000000000000000000e+00,8.247681036392883414e+00,4.532984749686620463e-01,1.321433941103107232e-03,7.424021960956537700e-03,3.956728622761577591e-05,6.270376295235233211e-03,9.936900564185371376e-01
2.000000000000000000e+00,8.361760067339327307e+00,4.529328939462244907e-01,1.320259252901855767e-03,7.424474926585271535e-03,3.849835695748791742e-05,6.185365665721627090e-03,9.937761359773209513e-01
2.000000000000000000e+00,8.477416999424791655e+00,4.525763783139339358e-01,1.319114788283775631e-03,7.424921698097484458e-03,3.745826079291612480e-05,6.101500313990402408e-03,9.938610414252166958e-01
2.000000000000000000e+00,8.594673657624349872e+00,4.522286975711926060e-01,1.317999753753769506e-03,7.425362360365150502e-03,3.644622179804245308e-05,6.018765008414279395e-03,9.939447887697876460e-01
2.000000000000000000e+00,8.713552168788442742e+00,4.518896270732534193e-01,1.316913376826732212e-03,7.425796997093320369e-03,3.546148484532691663e-05,5.937144714515655078e-03,9.940273938006390919e-01
2.000000000000000000e+00,8.834074965818349057e+00,4.515589478870619677e-01,1.315854905470764322e-03,7.426225690836245688e-03,3.450331506049988375e-05,5.856624592565360006e-03,9.941088720923741961e-01
2.000000000000000000e+00,8.956264791899396727e+00,4.512364466503450133e-01,1.314823607565066303e-03,7.426648523013290766e-03,3.357099728219915629e-05,5.777189995206390670e-03,9.941892390075113273e-01
2.000000000000000000e+00,9.080144704792642685e+00,4.509219154338909297e-01,1.313818770372133290e-03,7.427065573924614486e-03,3.266383553590847542e-05,5.698826465102510043e-03,9.942685096993616467e-01
2.000000000000000000e+00,9.205738081186012778e+00,4.506151516069653584e-01,1.312839700023873827e-03,7.427476922766629297e-03,3.178115252182246215e-05,5.621519732611483799e-03,9.943466991148667278e-01
2.000000000000000000e+00,9.333068621105603313e+00,4.503159577058038487e-01,1.311885721021290030e-03,7.427882647647261576e-03,3.092228911627474390e-05,5.545255713482883687e-03,9.944238219974008697e-01
2.000000000000000000e+00,9.462160352387932960e+00,4.500241413051312978e-01,1.310956175747367888e-03,7.428282825600979536e-03,3.008660388637468246e-05,5.470020506580340093e-03,9.944998928895332213e-01
2.000000000000000000e+00,9.593037635214122005e+00,4.497395148926447428e-01,1.310050423992828580e-03,7.428677532603633789e-03,2.927347261750614819e-05,5.395800391628030428e-03,9.945749261357544890e-01
2.000000000000000000e+00,9.725725166706805425e+00,4.494618957464103781e-01,1.309167842494405806e-03,7.429066843587066316e-03,2.848228785335174304e-05,5.322581826981270629e-03,9.946489358851653417e-01
2.000000000000000000e+00,9.860247985590524067e+00,4.491911058151161762e-01,1.308307824485324504e-03,7.429450832453542500e-03,2.771245844811520944e-05,5.250351447421144728e-03,9.947219360941306210e-01
2.000000000000000000e+00,9.996631476916668646e+00,4.489269716011261013e-01,1.307469779257657439e-03,7.429829572089967187e-03,2.696340913062093860e-05,5.179096061972902725e-03,9.947939405288964698e-01
2.000000000000000000e+00,1.013490137685379366e+01,4.486693240462819032e-01,1.306653131736250448e-03,7.430203134381897778e-03,2.623458007997951714e-05,5.108802651748005352e-03,9.948649627681719343e-01
2.000000000000000000e+00,1.027508377754407576e+01,4.484179984203964242e-01,1.305857322063915362e-03,7.430571590227384726e-03,2.552542651251672149e-05,5.039458367809744599e-03,9.949350162056778135e-01
2.000000000000000000e+00,1.041720513202704446e+01,4.481728342123882380e-01,1.305081805197591364e-03,7.430935009550594314e-03,2.483541827966890888e-05,4.971050529062157226e-03,9.950041140526582062e-01
2.000000000000000000e+00,1.056129225923143444e+01,4.479336750239997778e-01,1.304326050515190955e-03,7.431293461315259703e-03,2.416403947655733567e-05,4.903566620162102055e-03,9.950722693403613039e-01
2.000000000000000000e+00,1.070737234903595159e+01,4.477003684660522120e-01,1.303589541432849906e-03,7.431647013537936823e-03,2.351078806096149903e-05,4.836994289454434222e-03,9.951394949224846576e-01
2.000000000000000000e+00,1.085547296740017664e+01,4.474727660571779508e-01,1.302871775032302809e-03,7.431995733301078981e-03,2.287517548241684330e-05,4.771321346929953758e-03,9.952058034775876916e-01
2.000000000000000000e+00,1.100562206156640066e+01,4.472507231249866488e-01,1.302172261698128324e-03,7.432339686765927593e-03,2.225672632117139114e-05,4.706535762206065163e-03,9.952712075114726886e-01
2.000000000000000000e+00,1.115784796533333179e+01,4.470340987096081964e-01,1.301490524764597210e-03,7.432678939185227707e-03,2.165497793674207687e-05,4.642625662529986652e-03,9.953357193595332442e-01
2.000000000000000000e+00,1.131217940440286185e+01,4.468227554695654025e-01,1.300826100171871601e-03,7.433013554915761378e-03,2.106948012581714310e-05,4.579579330804237590e-03,9.953993511890699697e-01
2.000000000000000000e+00,1.146864550180069209e+01,4.466165595899262986e-01,1.300178536131314398e-03,7.433343597430707578e-03,2.049979478925961841e-05,4.517385203634362474e-03,9.954621150015763309e-01
2.000000000000000000e+00,1.162727578337204548e+01,4.464153806926861034e-01,1.299547392799664395e-03,7.433669129331843366e-03,1.994549560797099678e-05,4.456031869398588766e-03,9.955240226349935106e-01
2.000000000000000000e+00,1.178810018335323662e+01,4.462190917493326081e-01,1.298932241961845997e-03,7.433990212361549048e-03,1.940616772738283871e-05,4.395508066339376928e-03,9.955850857659331865e-01
2.000000000000000000e+00,1.195114905002043848e+01,4.460275689955461864e-01,1.298332666722189308e-03,7.434306907414676285e-03,1.888140745034758155e-05,4.335802680676567773e-03,9.956453159118729968e-01
2.000000000000000000e+00,1.211645315141656987e+01,4.458406918479869696e-01,1.297748261203830744e-03,7.434619274550231457e-03,1.837082193820766294e-05,4.276904744742001351e-03,9.957047244333198099e-01
2.000000000000000000e+00,1.228404368115729284e+01,4.456583428231254418e-01,1.297178630256088381e-03,7.434927373002897695e-03,1.787402891982738418e-05,4.218803435135474664e-03,9.957633225359446838e-01
2.000000000000000000e+00,1.245395226431741165e+01,4.454804074580692719e-01,1.296623389169598677e-03,7.435231261194411197e-03,1.739065640837660572e-05,4.161488070901763273e-03,9.958211212726898465e-01
2.000000000000000000e+00,1.262621096339871762e+01,4.453067742333415846e-01,1.296082163399005531e-03,7.435530996744764941e-03,1.692034242566200757e-05,4.104948111728598352e-03,9.958781315458457017e-01
2.000000000000000000e+00,1.280085228438023925e+01,4.451373344975688151e-01,1.295554588293009552e-03,7.435826636483264078e-03,1.646273473380673667e-05,4.049173156165418799e-03,9.959343641091007449e-01
2.000000000000000000e+00,1.297790918285229900e+01,4.449719823940330721e-01,1.295040308831580007e-03,7.436118236459424331e-03,1.601749057408370153e-05,3.994152939862682418e-03,9.959898295695632786e-01
2.000000000000000000e+00,1.315741507023543200e+01,4.448106147890466544e-01,1.294538979370138398e-03,7.436405851953721211e-03,1.558427641271360875e-05,3.939877333831560101e-03,9.960445383897557070e-01
2.000000000000000000e+00,1.333940382008517744e+01,4.446531312021100857e-01,1.294050263390538044e-03,7.436689537488191774e-03,1.516276769344395742e-05,3.886336342723892886e-03,9.960985008895827386e-01
2.000000000000000000e+00,1.352390977448421339e+01,4.444994337378076477e-01,1.293573833258647096e-03,7.436969346836881135e-03,1.475264859672891896e-05,3.833520103132145602e-03,9.961517272482710572e-01
2.000000000000000000e+00,1.371096775052289729e+01,4.443494270194054963e-01,1.293109369988374542e-03,7.437245333036158861e-03,1.435361180533576263e-05,3.781418881909224834e-03,9.962042275062853447e-01
2.000000000000000000e+00,1.390061304686933141e+01,4.442030181241091169e-01,1.292656563011959636e-03,7.437517548394876644e-03,1.396535827620790169e-05,3.730023074507997274e-03,9.962560115672157712e-01
2.000000000000000000e+00,1.409288145043040785e+01,4.440601165199438705e-01,1.292215109956362361e-03,7.437786044504392409e-03,1.358759701841837427e-05,3.679323203340274274e-03,9.963070891996413936e-01
2.000000000000000000e+00,1.428780924310500744e+01,4.439206340042196053e-01,1.291784716425594445e-03,7.438050872248454758e-03,1.322004487705269700e-05,3.629309916155114280e-03,9.963574700389677963e-01
2.000000000000000000e+00,1.448543320863046269e+01,4.437844846435423651e-01,1.291365095788834811e-03,7.438312081812955591e-03,1.286242632286413143e-05,3.579973984436288746e-03,9.964071635892408629e-01
2.000000000000000000e+00,1.468579063952386043e+01,4.436515847153371661e-01,1.290955968974170963e-03,7.438569722695531801e-03,1.251447324754792977e-05,3.531306301818671299e-03,9.964561792249337913e-01
2.000000000000000000e+00,1.488891934411934415e+01,4.435218526508440950e-01,1.290557064267824905e-03,7.438823843715055076e-03,1.217592476448576515e-05,3.483297882523399194e-03,9.965045261927120146e-01
2.000000000000000000e+00,1.509485765370263266e+01,4.433952089795575868e-01,1.290168117118714857e-03,7.439074493020970784e-03,1.184652701481548684e-05,3.435939859811669179e-03,9.965522136131734765e-01
2.000000000000000000e+00,1.530364442974433814e+01,4.432715762750676358e-01,1.289788869948210086e-03,7.439321718102520631e-03,1.152603297868443930e-05,3.389223484456908853e-03,9.965992504825643694e-01
2.000000000000000000e+00,1.551531907123334797e+01,4.431508791022756855e-01,1.289419071964944402e-03,7.439565565797831743e-03,1.121420229154899009e-05,3.343140123235189935e-03,9.966456456744733350e-01
2.000000000000000000e+00,1.572992152211150163e+01,4.430330439659481145e-01,1.289058478984553020e-03,7.439806082302874782e-03,1.091080106538650849e-05,3.297681257433729939e-03,9.966914079415007954e-01
2.000000000000000000e+00,1.594749227881123943e+01,4.429179992605774552e-01,1.288706853254203543e-03,7.440043313180317100e-03,1.061560171468890092e-05,3.252838481377245006e-03,9.967365459169080788e-01
2.000000000000000000e+00,1.616807239789743988e+01,4.428056752215188685e-01,1.288363963281791407e-03,7.440277303368224987e-03,1.032838278711098885e-05,3.208603500972017752e-03,9.967810681162408981e-01
2.000000000000000000e+00,1.639170350381503027e+01,4.426960038773699035e-01,1.288029583669678775e-03,7.440508097188668762e-03,1.004892879864988275e-05,3.164968132267484933e-03,9.968249829389338457e-01
2.000000000000000000e+00,1.661842779674361381e+01,4.425889190035658949e-01,1.287703494952856329e-03,7.440735738356200370e-03,9.777030073235129444e-06,3.121924300035199256e-03,9.968682986698915727e-01
2.000000000000000000e+00,1.684828806056086492e+01,4.424843560771591910e-01,1.287385483441408698e-03,7.440960269986208672e-03,9.512482586612055970e-06,3.079464036364944115e-03,9.969110234810484306e-01
2.000000000000000000e+00,1.708132767091610660e+01,4.423822522327540141e-01,1.287075341067172272e-03,7.441181734603168063e-03,9.255087814404297896e-06,3.037579479277850367e-03,9.969531654329077952e-01
2.000000000000000000e+00,1.731759060341537548e+01,4.422825462195691948e-01,1.286772865234471356e-03,7.441400174148764778e-03,9.004652584244476047e-06,2.996262871356362902e-03,9.969947324760592977e-01
2.000000000000000000e+00,1.755712144191985757e+01,4.421851783595998620e-01,1.286477858674827703e-03,7.441615629989919121e-03,8.760988931864496473e-06,2.955506558390848422e-03,9.970357324526772924e-01
2.000000000000000000e+00,1.779996538695912989e+01,4.420900905068521070e-01,1.286190129305533935e-03,7.441828142926687137e-03,8.523913961040153559e-06,2.915302988042666604e-03,9.970761730979963433e-01
2.000000000000000000e+00,1.804616826426058296e+01,4.419972260076239223e-01,1.285909490091991523e-03,7.442037753200059919e-03,8.293249707287726570e-06,2.875644708523601885e-03,9.971160620417691689e-01
2.000000000000000000e+00,1.829577653339698529e+01,4.419065296618061023e-01,1.285635758913714673e-03,7.442244500499650174e-03,8.068823005212191131e-06,2.836524367291396072e-03,9.971554068097033818e-01
2.000000000000000000e+00,1.854883729655368185e+01,4.418179476851782361e-01,1.285368758433897123e-03,7.442448423971282506e-03,7.850465359410028181e-06,2.797934709761254728e-03,9.971942148248793547e-01
2.000000000000000000e+00,1.880539830741686913e+01,4.417314276726746480e-01,1.285108315972451846e-03,7.442649562224459663e-03,7.638012818832062579e-06,2.759868578033188111e-03,9.972324934091479909e-01
2.000000000000000000e+00,1.906550798018497161e+01,4.416469185625969684e-01,1.284854263382432605e-03,7.442847953339748121e-03,7.431305854513805697e-06,2.722318909634960284e-03,9.972702497845105096e-01
2.000000000000000000e+00,1.932921539870469019e+01,4.415643706017485792e-01,1.284606436929742156e-03,7.443043634876040510e-03,7.230189240583701173e-06,2.685278736280504158e-03,9.973074910744788024e-01
2.000000000000000000e+00,1.959657032573320734e+01,4.414837353114690610e-01,1.284364677176044918e-03,7.443236643877735627e-03,7.034511938462031961e-06,2.648741182643675387e-03,9.973442243054178036e-01
2.000000000000000000e+00,1.986762321232871287e+01,4.414049654545445511e-01,1.284128828864795424e-03,7.443427016881804838e-03,6.844126984165078979e-06,2.612699465147106173e-03,9.973804564078686541e-01
2.000000000000000000e+00,2.014242520737081676e+01,4.413280150029741944e-01,1.283898740810303189e-03,7.443614789924771734e-03,6.658891378631896487e-06,2.577146890766049241e-03,9.974161942178553231e-01
2.000000000000000000e+00,2.042102816721232728e+01,4.412528391065694278e-01,1.283674265789749641e-03,7.443799998549583373e-03,6.478665980993224223e-06,2.542076855847061941e-03,9.974514444781719114e-01
2.000000000000000000e+00,2.070348466546513322e+01,4.411793940623647270e-01,1.283455260438080793e-03,7.443982677812402589e-03,6.303315404703442906e-06,2.507482844941277648e-03,9.974862138396539679e-01
2.000000000000000000e+00,2.098984800292074482e+01,4.411076372848224958e-01,1.283241585145700409e-03,7.444162862289292748e-03,6.132707916460013514e-06,2.473358429652251864e-03,9.975205088624312655e-01
2.000000000000000000e+00,2.128017221760855904e+01,4.410375272768070620e-01,1.283033103958883649e-03,7.444340586082808832e-03,5.966715337835154185e-06,2.439697267498075559e-03,9.975543360171640339e-01
