model,G_mM,GS_fraction,AT_capacity,AR_capacity,E,EG,EP,EU,EGP,EPU
reference,0.0024916297641010316,1.6659346036435438e-05,1.5568327436319175e-05,0.9344945500331457,0.06549497377111435,1.0460847823533648e-05,3.359886669274833e-09,0.9344945500331457,3.1567095132622367e-12,1.1984873038269362e-08
reference,0.0025260931129759143,1.6889752660835428e-05,1.5783644108285667e-05,0.9344942962391428,0.06549508278395917,1.060555625348376e-05,3.3758034553087336e-09,0.9344942962391428,3.2155331294176796e-12,1.2041625646219626e-08
reference,0.002561033146803264,1.7123347282607045e-05,1.6001939961979055e-05,0.9344940385258379,0.06549519371249948,1.0752266798334096e-05,3.3920466552967082e-09,0.9344940385258379,3.275695294011318e-12,1.2099541959104586e-08
reference,0.0025964564589221347,1.7360174033351972e-05,1.622325623736368e-05,0.9344937768276286,0.06549530659458998,1.0901007169013373e-05,3.408624370090209e-09,0.9344937768276286,3.3372340730618833e-12,1.215865085230172e-08
reference,0.0026323697338683266,1.7600277656350586e-05,1.644763474596355e-05,0.9344935110776874,0.0654954214689251,1.105180546036848e-05,3.42554494257178e-09,0.9344935110776874,3.400188849484038e-12,1.2218982063720028e-08
reference,0.0026687797486357936,1.784370351506882e-05,1.6675117878809617e-05,0.9344932412079363,0.06549553837505956,1.1204690156497271e-05,3.442816966121215e-09,0.9344932412079363,3.4646003761101138e-12,1.2280566223963656e-08
reference,0.0027056933739555014,1.8090497601784597e-05,1.6905748614498684e-05,0.93449296714902,0.06549565735342915,1.1359690136155972e-05,3.460449293414649e-09,0.93449296714902,3.5305108311089794e-12,1.2343434887681434e-08
reference,0.002743117575591947,1.8340706546335104e-05,1.7139570527365182e-05,0.9344926888302799,0.06549577844537234,1.1516834678242121e-05,3.478451045573199e-09,0.9344926888302799,3.5979638759230875e-12,1.2407620566161354e-08
reference,0.0027810594156576396,1.8594377624987312e-05,1.7376627795767917e-05,0.934492406179725,0.06549590169315228,1.1676153467354377e-05,3.4968316216878583e-09,0.934492406179725,3.6670047158613845e-12,1.247315676126529e-08
reference,0.002819526053945759,1.885155876943311e-05,1.761696521049327e-05,0.9344921191240048,0.06549602713997946,1.1837676599430168e-05,3.515600708711693e-09,0.9344921191240048,3.73768016345505e-12,1.254007800067182e-08
reference,0.0028585247492812246,1.9112298575910746e-05,1.786062818327621e-05,0.9344918275883796,0.06549615483003476,1.2001434587462141e-05,3.5347682917707896e-09,0.9344918275883796,3.810038704751628e-12,1.2608419874610623e-08
reference,0.002898062860890475,1.9376646314454838e-05,1.8107662755441417e-05,0.9344915314966914,0.06549628480849341,1.216745836729486e-05,3.554344664877143e-09,0.9344915314966914,3.884130568659369e-12,1.2678219074028338e-08
reference,0.002938147849790198,1.96446519382766e-05,1.8358115606665892e-05,0.9344912307713331,0.06549641712154938,1.2335779303502707e-05,3.574340442098663e-09,0.9344912307713331,3.960007799536325e-12,1.274951343038257e-08
reference,0.0029787872801952365,1.991636609327591e-05,1.8612034063864692e-05,0.9344909253332181,0.06549655181644035,1.2506429195350045e-05,3.594766569162359e-09,0.9344909253332181,4.037724333141744e-12,1.282234195697855e-08
reference,0.003019988820946,2.019184012768763e-05,1.8869466110201947e-05,0.9344906151017472,0.0654966889414734,1.2679440282835076e-05,3.6156343355564053e-09,0.9344906151017472,4.117336076172271e-12,1.2896744892082685e-08
reference,0.0030617602469556176,2.0471126101863917e-05,1.913046039422885e-05,0.9344902999947775,0.06549682854605157,1.2854845252818502e-05,3.6369553871250864e-09,0.9344902999947775,4.198900989536452e-12,1.2972763743791347e-08
reference,0.0031041094406770806,2.075427679819425e-05,1.939506623915016e-05,0.9344899799285884,0.06549697068070073,1.303267724523802e-05,3.6587417391816413e-09,0.9344899799285884,4.2824791755629765e-12,1.3050441336744132e-08
reference,0.003147044393590705,2.104134573116567e-05,1.96633336522216e-05,0.9344896548178474,0.0654971153970974,1.3212969859410183e-05,3.6810057901788137e-09,0.9344896548178474,4.368132969365445e-12,1.3129821860823277e-08
reference,0.003190573207712169,2.1332387157565005e-05,1.9935313334279748e-05,0.9344893245755751,0.06549726274809727,1.3395757160420736e-05,3.7037603359405296e-09,0.9344893245755751,4.4559270345546294e-12,1.3210950921851381e-08
reference,0.0032347040971213784,2.162745608682502e-05,2.021105668940631e-05,0.9344889891131101,0.06549741278776432,1.3581073685604579e-05,3.727018584500687e-09,0.9344889891131101,4.5459284635489794e-12,1.329387559445119e-08
reference,0.003279445389512513,2.192660829151708e-05,2.0490615834729053e-05,0.9344886483400711,0.06549756557140105,1.3768954451116967e-05,3.750794171573399e-09,0.9344886483400711,4.638206882721263e-12,1.337864447715406e-08
reference,0.0033248055277655063,2.2229900317992e-05,2.0774043610361095e-05,0.9344883021643207,0.06549772115557895,1.3959434958596963e-05,3.775101176659516e-09,0.9344883021643207,4.732834562606194e-12,1.346530774977425e-08
reference,0.0033707930715392346,2.2537389497171455e-05,2.10613935894807e-05,0.9344879504919263,0.06549787959817037,1.4152551201924594e-05,3.799954139870151e-09,0.9344879504919263,4.829886533499675e-12,1.3553917233336524e-08
reference,0.003417416698886778,2.2849133955492255e-05,2.1352720088553664e-05,0.9344875932271212,0.06549804095838074,1.4348339674073108e-05,3.8253680794416735e-09,0.9344875932271212,4.929440706663806e-12,1.3644526452465977e-08
reference,0.0034646852078929983,2.3165192626005644e-05,2.1648078177700438e-05,0.9344872302722632,0.06549820529678192,1.4546837374057638e-05,3.851358510021174e-09,0.9344872302722632,5.0315780014944115e-12,1.373719070052148e-08
reference,0.0035126075183347914,2.3485625259634012e-05,2.1947523691210075e-05,0.9344868615277947,0.06549837267534629,1.4748081813981759e-05,3.877941461742373e-09,0.9344868615277947,5.136382478951158e-12,1.3831967107543787e-08
reference,0.003561192673364265,2.3810492436587076e-05,2.2251113238203015e-05,0.9344864868921998,0.06549854315748185,1.4952111026183171e-05,3.9051335001192575e-09,0.9344864868921998,5.2439414815739234e-12,1.3928914711115327e-08
reference,0.003610449841215247,2.413985557794042e-05,2.2558904213445326e-05,0.9344861062619608,0.06549871680806804,1.515896357048024e-05,3.932951746813493e-09,0.9344861062619608,5.3543457804638035e-12,1.4028094530331322e-08
reference,0.0036603883169333516,2.447377695737825e-05,2.2870954808316192e-05,0.9344857195315143,0.06549889369349282,1.536867854152056e-05,3.961413901316025e-09,0.9344857195315143,5.467689729605786e-12,1.4129569643025983e-08
reference,0.0037110175241300046,2.4812319713103203e-05,2.318732402193121e-05,0.9344853265932058,0.06549907388169035,1.5581295576233257e-05,3.990538263564743e-09,0.9344853265932058,5.5840714279035006e-12,1.4233405266331629e-08
reference,0.0037623470167607166,2.5155547859915616e-05,2.3508071672423817e-05,0.9344849273372424,0.06549925744217992,1.57968548613864e-05,4.020343757585279e-09,0.9344849273372424,5.703592889405559e-12,1.4339668840880747e-08
reference,0.00381438648092797,2.5503526301464764e-05,2.383325840838715e-05,0.9344845216516464,0.06549944444610592,1.601539714125122e-05,4.050849956160137e-09,0.9344845216516464,5.8263602221134555e-12,1.4448430118669319e-08
reference,0.0038671457367090096,2.5856320842674505e-05,2.4162945720478536e-05,0.9344841094222051,0.0654996349662786,1.62369637253744e-05,4.0820771066058325e-09,0.9344841094222051,5.952483815885441e-12,1.4559761254865104e-08
reference,0.0039206347400089405,2.6213998202346306e-05,2.4497195953189533e-05,0.934483690532422,0.06549982907721624,1.6461596496460367e-05,4.114046157708098e-09,0.934483690532422,6.08207853993615e-12,1.4673736903739057e-08
reference,0.003974863584439471,2.657662602594221e-05,2.4836072316783723e-05,0.9344832648634649,0.06550002685518826,1.6689337918365076e-05,4.146778787858335e-09,0.9344832648634649,6.215263950446509e-12,1.4790434318873383e-08
reference,0.00402984250322359,2.6944272898549964e-05,2.5179638899404485e-05,0.9344828322941136,0.06550022837825929,1.6920231044202644e-05,4.180297434464321e-09,0.9344828322941136,6.3521645088690984e-12,1.490993345790625e-08
reference,0.004085581871126639,2.7317008358034093e-05,2.5527960679356105e-05,0.9344823927007053,0.06550043372633488,1.715431952456703e-05,4.214625324696971e-09,0.9344823927007053,6.492909811528345e-12,1.5032317092032913e-08
reference,0.004142092206414086,2.769490290837484e-05,2.588110353756018e-05,0.9344819459570811,0.06550064298120795,1.7391647615870063e-05,4.249786507644527e-09,0.9344819459570811,6.6376348311606835e-12,1.5157670920517453e-08
reference,0.004199384172836347,2.8078028033198092e-05,2.6239134270190073e-05,0.9344814919345285,0.06550085622660663,1.7632260188797502e-05,4.285805887913928e-09,0.9344814919345285,6.7864801710235955e-12,1.5286083690356206e-08
reference,0.00425746858164109,2.8466456209499602e-05,2.660212060148655e-05,0.9344810305017234,0.06550107354824361,1.787620273688522e-05,4.322709260806575e-09,0.9344810305017234,6.939592332372916e-12,1.5417647321546038e-08
reference,0.004316356393613382,2.886026092156601e-05,2.6970131196756957e-05,0.9344805615246711,0.06550129503386627,1.8123521385217e-05,4.360523349095728e-09,0.9344805615246711,7.097123995991622e-12,1.555245703805398e-08
reference,0.004376058721144013,2.925951667509578e-05,2.7343235675560734e-05,0.9344800848666456,0.06550152077330866,1.8374262899245712e-05,4.399275841519659e-09,0.9344800848666456,7.2592343186275525e-12,1.5690611504894585e-08
reference,0.004436586830326462,2.966429901152344e-05,2.7721504625084585e-05,0.9344796003881272,0.06550175085854462,1.862847469374001e-05,4.438995433071065e-09,0.9344796003881272,7.42608924518944e-12,1.5832212971601233e-08
reference,0.004497952143082877,3.0074684522550002e-05,2.810500961370975e-05,0.9344791079467387,0.06550198538374224,1.888620484185812e-05,4.479711867152065e-09,0.9344791079467387,7.597861837575574e-12,1.5977367422338108e-08
reference,0.004560166239319409,3.049075086488273e-05,2.849382320477451e-05,0.9344786073971802,0.0655022244453199,1.9147502084350663e-05,4.521455979732432e-09,0.9344786073971802,7.774732621170702e-12,1.6126184733142698e-08
reference,0.004623240859111414,3.091257677518776e-05,2.8888018970535075e-05,0.9344780985911618,0.06550246814200382,1.9412415838894602e-05,4.5642597455798715e-09,0.9344780985911618,7.956889949985795e-12,1.6278778836543468e-08
reference,0.004687187904918861,3.1340242085258843e-05,2.928767150632796e-05,0.9344775813773346,0.06550271657488699,1.968099620956016e-05,4.608156326684518e-09,0.9344775813773346,8.144530391557695e-12,1.64352678939875e-08
reference,0.00475201944383236,3.1773827737405245e-05,2.9692856444936583e-05,0.9344770556012213,0.06550296984748973,1.9953293996412566e-05,4.653180122979264e-09,0.9344770556012213,8.337859132749517e-12,1.6595774476439376e-08
reference,0.004817747709850289,3.22134158000629e-05,3.0103650471165957e-05,0.9344765211051431,0.06550322806582204,2.022936070525098e-05,4.69936682550755e-09,0.9344765211051431,8.537090407743371e-12,1.6760425753691077e-08
reference,0.004884385106187393,3.2659089483631774e-05,3.052013133662818e-05,0.9344759777281457,0.06550349133844724,2.0509248557486316e-05,4.746753472115791e-09,0.9344759777281457,8.742447949451608e-12,1.6929353692657016e-08
reference,0.004951944207615349,3.311093315654353e-05,3.0942377874742554e-05,0.9344754253059241,0.06550375977654767,2.0793010500160416e-05,4.795378505859547e-09,0.9344754253059241,8.954165465842508e-12,1.7102695265327277e-08
reference,0.005020437762835646,3.356903236156244e-05,3.137047001595305e-05,0.9344748636707448,0.06550403349399193,2.108070021610821e-05,4.845281836218053e-09,0.9344748636707448,9.17248714258324e-12,1.72805926667153e-08
reference,0.005089878696885358,3.403347383232447e-05,3.18044888031676e-05,0.9344742926513656,0.06550431260740401,2.1372372134265685e-05,4.896504903300283e-09,0.9344742926513656,9.397668173643595e-12,1.7463193543451843e-08
reference,0.005160280113576125,3.4504345510116794e-05,3.224451640742152e-05,0.9344737120729538,0.06550459723623411,2.1668081440125155e-05,4.949090745181654e-09,0.9344737120729538,9.629975321510003e-12,1.7650651233519756e-08
reference,0.005231655297966916,3.4981736560903276e-05,3.269063614376997e-05,0.9344731217570034,0.06550488750283162,2.1967884086340758e-05,5.003084068553826e-09,0.9344731217570034,9.86968750883239e-12,1.784312501777873e-08
reference,0.00530401771887097,3.546573739259856e-05,3.314293248741201e-05,0.9344725215212479,0.06550518353251973,2.227183680348587e-05,5.058531322846877e-09,0.9344725215212479,1.0117096443379953e-11,1.80407803838463e-08
reference,0.005377381031397444,3.595643967259585e-05,3.360149109005098e-05,0.934471911179574,0.06550548545367237,2.257999711096532e-05,5.115480778030637e-09,0.934471911179574,1.0372507278378654e-11,1.8243789303070774e-08
reference,0.005451759079528158,3.6453936345551494e-05,3.406639879649411e-05,0.9344712905419297,0.06550579339779286,2.289242332808416e-05,5.17398260628214e-09,0.9344712905419297,1.0636239310376855e-11,1.845233052126072e-08
reference,0.005527165898730032,3.695832165143179e-05,3.453774366149612e-05,0.9344706594142324,0.06550610749959491,2.3209174585275938e-05,5.234088967731414e-09,0.9344706594142324,1.0908626716954806e-11,1.866658986392597e-08
reference,0.005603615718603658,3.746969114382544e-05,3.501561496685048e-05,0.9344700175982742,0.06550642789708576,2.3530310835492755e-05,5.295854100510036e-09,0.9344700175982742,1.1190019336745728e-11,1.8886760556827993e-08
reference,0.005681122965568453,3.798814170852629e-05,3.550010323873207e-05,0.934469364891624,0.06550675473165135,2.3855892865759258e-05,5.359334415334653e-09,0.934469364891624,1.1480783494388792e-11,1.911304356266554e-08
reference,0.005759702265585011,3.851377158239113e-05,3.59913002652962e-05,0.9344687010875292,0.06550708814814406,2.4185982308893738e-05,5.424588594874913e-09,0.9344687010875292,1.1781302873215552e-11,1.9345647934782318e-08
reference,0.0058393684469150945,3.9046680372477255e-05,3.648929911453776e-05,0.9344680259748112,0.06550742829497257,2.4520641655398457e-05,5.4916776981822e-09,0.9344680259748112,1.2091979438684936e-11,1.9584791188879793e-08
reference,0.005920136542919769,3.958696907546361e-05,3.699419415241463e-05,0.9344673393377622,0.06550777532419419,2.4859934265521795e-05,5.560665270428398e-09,0.9344673393377622,1.2413234415689292e-11,1.9830699693620842e-08
reference,0.0060020217948962735,4.013474009736175e-05,3.750608106124065e-05,0.9344666409560366,0.06550812939160978,2.520392438149533e-05,5.631617458290211e-09,0.9344666409560366,1.2745509323218779e-11,2.0083609081317506e-08
reference,0.006085039654954142,4.069009727352054e-05,3.802505685835211e-05,0.934465930604542,0.06550849065686107,2.5552677139948234e-05,5.704603131257922e-09,0.934465930604542,1.3089267069939675e-11,2.034376467969423e-08
reference,0.00616920578893105,4.125314588892986e-05,3.8551219915052325e-05,0.934465208053324,0.06550885928353051,2.5906258584501663e-05,5.7796940092250966e-09,0.934465208053324,1.344499311461598e-11,2.0611421965993993e-08
reference,0.006254536079349045,4.182399269882874e-05,3.908466997583967e-05,0.9344644730674523,0.06550923543924414,2.6264735678546383e-05,5.856964796690757e-09,0.9344644730674523,1.3813196695467414e-11,2.0886847044605792e-08
reference,0.006341046628411665,4.2402745949623365e-05,3.962550817792379e-05,0.9344637254069,0.06550961929577695,2.6628176318206295e-05,5.936493323984826e-09,0.9344637254069,1.4194412132972224e-11,2.1170317149674175e-08
reference,0.006428753761042461,4.298951540011955e-05,4.017383707103432e-05,0.9344629648264225,0.06551001102916101,2.699664934549051e-05,6.018360695850386e-09,0.9344629648264225,1.4589200210693172e-11,2.1462121173875753e-08
reference,0.006517674027965601,4.3584412343076453e-05,4.072976063752857e-05,0.9344621910754317,0.06551041081979679,2.7370224561637583e-05,6.102651447876429e-09,0.9344621910754317,1.4998149639347988e-11,2.1762560225118246e-08
reference,0.0066078242088290825,4.4187549627086325e-05,4.1293384312802406e-05,0.9344614038978684,0.06551081885256718,2.7748972740654494e-05,6.189453711165615e-09,0.9344614038978684,1.5421878609376757e-11,2.2071948212528108e-08
reference,0.006699221315371087,4.479904167878642e-05,4.186481500600989e-05,0.9344606030320692,0.06551123531695476,2.8132965643053492e-05,6.2788593857474905e-09,0.9344606030320692,1.586103643786478e-11,2.2390612463541266e-08
reference,0.0067918825946302,4.541900452540943e-05,4.2444161121097925e-05,0.9344597882106331,0.06551166040716219,2.8522276029790343e-05,6.3709643232300546e-09,0.9344597882106331,1.631630531597141e-11,2.2718894373848704e-08
reference,0.006885825532199987,4.604755581767796e-05,4.30315325781606e-05,0.9344589591602809,0.06551209432223574,2.8916977676406713e-05,6.465868519202375e-09,0.9344589591602809,1.678840216341321e-11,2.3057150092018603e-08
reference,0.006981067855528631,4.6684814853050095e-05,4.362704083512011e-05,0.9344581156017147,0.06551253726619227,2.9317145387380538e-05,6.5636763159901435e-09,0.9344581156017147,1.7278080597154364e-11,2.3405751240934367e-08
reference,0.00707762753726413,4.7330902599321784e-05,4.423079890973919e-05,0.9344572572494713,0.06551298944814962,2.9722855010687065e-05,6.664496616340071e-09,0.9344572572494713,1.7786133021799435e-11,2.3765085678094567e-08
reference,0.007175522798645877,4.7985941718593536e-05,4.4842921401972267e-05,0.9344563838117723,0.06551345108246037,3.013418345257473e-05,6.76844310866703e-09,0.9344563838117723,1.8313392849765402e-11,2.4135558297027412e-08
reference,0.007274772112943031,4.8650056591607556e-05,4.546352451666079e-05,0.9344554949903711,0.06551392238884937,3.055120869255868e-05,6.875634504558722e-09,0.9344554949903711,1.88607368599369e-11,2.4517591872288208e-08
reference,0.00737539420894054,4.932337334246285e-05,4.609272608657987e-05,0.9344545904803946,0.06551440359255492,3.097400979863608e-05,6.986194789259487e-09,0.9344545904803946,1.942908770408559e-11,2.491162795060389e-08
reference,0.007477408074473325,5.000601986371535e-05,4.673064559584258e-05,0.9344536699701829,0.06551489492447372,3.140266694272636e-05,7.100253485858949e-09,0.9344536699701829,2.0019416570878232e-11,2.5318127790742148e-08
reference,0.0075808329600094045,5.069812584187076e-05,4.737740420366905e-05,0.9344527331411218,0.06551539662130972,3.183726141634061e-05,7.217945934060046e-09,0.9344527331411218,2.0632746018283657e-11,2.573757335521272e-08
reference,0.0076856883822824865,5.139982278327714e-05,4.803312476852695e-05,0.9344517796674744,0.06551590892572709,3.2277875646483216e-05,7.339413584346454e-09,0.9344517796674744,2.127015298566282e-11,2.6170468356713208e-08
reference,0.007791994127974925,5.211124404042631e-05,4.8697931872651565e-05,0.9344508092162046,0.0655164320865072,3.272459321179052e-05,7.464804308464441e-09,0.9344508092162046,2.193277199775145e-11,2.6617339362569533e-08
reference,0.007899770257451498,5.283252483867066e-05,4.93719518469517e-05,0.9344498214467998,0.06551696635870995,3.317749885890944e-05,7.594272727241801e-09,0.9344498214467998,2.2621798573770684e-11,2.7078736960803986e-08
reference,0.008009037108544923,5.356380230336546e-05,5.005531279631056e-05,0.9344488160110854,0.06551751200383926,3.363667851912091e-05,7.727980556723955e-09,0.9344488160110854,2.333849285554895e-11,2.7555236991310895e-08
reference,0.008119815300393674,5.430521548744371e-05,5.074814462528831e-05,0.9344477925530384,0.0655180692900133,3.4102219325211726e-05,7.866096973775273e-09,0.9344477925530384,2.408418346984948e-11,2.80474418462177e-08
reference,0.008232125737332945,5.5056905399434146e-05,5.145057906423581e-05,0.9344467507085912,0.06551863849213908,3.457420962859944e-05,8.00879900230732e-09,0.9344467507085912,2.486027164103337e-11,2.8555981843556573e-08
reference,0.008345989612839331,5.5819015031929533e-05,5.2162749695826394e-05,0.9344456901054345,0.06551921989209192,3.50527390167138e-05,8.156271921387346e-09,0.9344456901054345,2.5668235571414735e-11,2.9081516678697107e-08
reference,0.008461428413530165,5.659168939051688e-05,5.288479198201624e-05,0.9344446103628135,0.06551981377889962,3.553789833064016e-05,8.308709696546761e-09,0.9344446103628135,2.65096351078938e-11,2.9624736958225835e-08
reference,0.008578463923218156,5.737507552317816e-05,5.3616843291441285e-05,0.9344435110913178,0.0655204204489318,3.602977968302863e-05,8.4663154357256e-09,0.9344435110913178,2.7386116714915937e-11,3.018636582137131e-08
reference,0.008697118227022047,5.816932255017157e-05,5.4359042927259965e-05,0.9344423918926676,0.0655210402060941,3.652847647627342e-05,8.629301871362686e-09,0.9344423918926676,2.82994187752277e-11,3.0767160654334465e-08
reference,0.008817413715534203,5.897458169440497e-05,5.51115321554524e-05,0.9344412523594928,0.06552167336202802,3.703408342096782e-05,8.797891870221318e-09,0.9344412523594928,2.925137724143149e-11,3.136791490316782e-08
reference,0.008939373089045799,5.979100631231083e-05,5.58744542335848e-05,0.9344400920751067,0.06552232023631568,3.754669655463855e-05,8.972318972680615e-09,0.9344400920751067,3.0243931663165966e-11,3.198945999134515e-08
reference,0.009063019361830503,6.061875192523555e-05,5.6647954440050704e-05,0.9344389106132742,0.0655229811566905,3.806641326076547e-05,9.152827963301799e-09,0.9344389106132742,3.1279131616481086e-11,3.263266734844348e-08
reference,0.009188375866487306,6.145797625135304e-05,5.743218010379841e-05,0.9344377075379733,0.06552365645925343,3.8593332288090335e-05,9.339675474640616e-09,0.9344377075379733,3.2359143564106793e-11,3.3298450556933595e-08
reference,0.009315466258343558,6.230883923811658e-05,5.822728063455737e-05,0.9344364824031502,0.06552434648869501,3.9127553770221194e-05,9.533130626344614e-09,0.9344364824031502,3.34862581772605e-11,3.398776762431399e-08
reference,0.009444314519918777,6.317150309525962e-05,5.903340755357323e-05,0.9344352347524688,0.06552505159852359,3.9669179245536114e-05,9.733475701757744e-09,0.9344352347524688,3.466289815210681e-11,3.4701623388475076e-08
reference,0.009574944965450284,6.404613232835982e-05,5.9850714524865075e-05,0.9344339641190524,0.0655257721512995,4.021831167739279e-05,9.941006864408582e-09,0.9344339641190524,3.5891626556514204e-11,3.544107206472576e-08
reference,0.009707382245481391,6.493289377297908e-05,6.067935738701623e-05,0.9344326700252197,0.06552650851887575,4.077505547464869e-05,1.0156034916845445e-08,0.9344326700252197,3.717515574520156e-11,3.6207219943221514e-08
reference,0.00984165135151311,6.583195662939426e-05,6.151949418551227e-05,0.9344313519822116,0.06552726108264517,4.1339516512497905e-05,1.0378886104548119e-08,0.9344313519822116,3.851635688462543e-11,3.700122824647896e-08
reference,0.009977777620720087,6.674349249793177e-05,6.237128520563864e-05,0.9344300094899147,0.06552803023379429,4.1911802153629604e-05,1.0609902967721364e-08,0.9344300094899147,3.99182701317277e-11,3.782431615692747e-08
reference,0.010115786740731918,6.766767541492328e-05,6.323489300595317e-05,0.9344286420365728,0.065528816373564,4.249202126971509e-05,1.08494452440705e-08,0.9344286420365728,4.138411551442886e-11,3.8677764025495554e-08
reference,0.010255704754480456,6.860468188929592e-05,6.41104824523465e-05,0.9344272490984944,0.06552961991351741,4.3080284263228056e-05,1.1097890825757325e-08,0.9344272490984944,4.2917304565016755e-11,3.956291677257495e-08
reference,0.010397558065114254,6.955469093981523e-05,6.499822075270667e-05,0.9344258301397498,0.06553044127581488,4.367670308960546e-05,1.135563677404808e-08,0.9344258301397498,4.452145276188221e-11,4.048118749381715e-08
reference,0.010541373440980963,7.0517884132997e-05,6.589827749220304e-05,0.9344243846118616,0.06553128089349648,4.428139127975431e-05,1.1623100395331647e-08,0.9344243846118616,4.62003928390665e-11,4.1434061283805644e-08
reference,0.010687178020678631,7.149444562170593e-05,6.681082466920594e-05,0.9344229119534869,0.06553213921077228,4.48944639629114e-05,1.1900720382467922e-08,0.9344229119534869,4.7958189027810474e-11,4.2423099291644664e-08
reference,0.010834999318176856,7.248456218445968e-05,6.773603673185905e-05,0.9344214115900896,0.06553301668332019,4.551603788986197e-05,1.21889580257018e-08,0.9344214115900896,4.9799152299308183e-11,4.344994302348199e-08
reference,0.01098486522800883,7.348842326545786e-05,6.867409061532293e-05,0.9344198829336059,0.0655339137785923,4.614623145652483e-05,1.2488298497619316e-08,0.9344198829336059,5.1727856683066875e-11,4.451631890783446e-08
reference,0.011136804030535146,7.450622101535598e-05,6.962516577970726e-05,0.9344183253820985,0.06553483097612907,4.678516472790986e-05,1.2799252217001427e-08,0.9344183253820985,5.3749156741379106e-11,4.56240431409289e-08
reference,0.011290844397280408,7.553815033280524e-05,7.058944424871222e-05,0.9344167383194038,0.06553576876788247,4.743295946245578e-05,1.3122356296686464e-08,0.9344167383194038,5.5868206286410126e-11,4.6775026830172964e-08
reference,0.011447015396343687,7.658440890678094e-05,7.156711064899882e-05,0.9344151211147677,0.06553672765854755,4.808973913675493e-05,1.3458176080950855e-08,0.9344151211147677,5.8090478433389425e-11,4.797128145528263e-08
reference,0.011605346497883839,7.76451972597222e-05,7.255835225030985e-05,0.9344134731224729,0.06553770816590317,4.8755628970672904e-05,1.3807306778281044e-08,0.9344134731224729,6.042178709069822e-11,4.921492466787748e-08
reference,0.011765867579680584,7.872071879150671e-05,7.356335900636291e-05,0.9344117936814552,0.065538710821162,4.9430755952869936e-05,1.4170375195839987e-08,0.9344117936814552,6.28683099957178e-11,5.0508186451878715e-08
reference,0.011928608932772613,7.981117982428669e-05,7.458232359653982e-05,0.9344100821149096,0.06553973616932984,5.0115248866732584e-05,1.4548041582257074e-08,0.9344100821149096,6.543661341344613e-11,5.185341566819337e-08
reference,0.01209360126717367,8.091678964821262e-05,7.561544146839666e-05,0.9344083377298861,0.06554078476957495,5.080923831672361e-05,1.4941001586045167e-08,0.9344083377298861,6.813367862512805e-11,5.325308700955991e-08
reference,0.012260875717667603,8.203776056807139e-05,7.666291088101929e-05,0.9344065598168739,0.06554185719560712,5.1512856755157505e-05,1.5349988337188243e-08,0.9344065598168739,7.096693034310417e-11,5.4709808392271714e-08
reference,0.012430463849683675,8.317430795086944e-05,7.77249329492522e-05,0.9344047476493756,0.06554295403606725,5.2226238509411065e-05,1.5775774660190415e-08,0.9344047476493756,7.394426719994446e-11,5.622632881414273e-08
reference,0.012602397665253104,8.432665027439152e-05,7.8801711688829e-05,0.934402900483467,0.06554407589492728,5.2949519809577175e-05,1.6219175427331226e-08,0.934402900483467,7.707409447124041e-11,5.780554670968134e-08
reference,0.012776709609047983,8.54950091767662e-05,7.989345406243337e-05,0.9344010175573478,0.06554522339190134,5.368283881657067e-05,1.6681050061543963e-08,0.9344010175573478,8.036535920450196e-11,5.945051883581503e-08
reference,0.012953432574503702,8.667960950707306e-05,8.100037002672251e-05,0.9343990980908793,0.06554639716286756,5.442633565069523e-05,1.716230519889475e-08,0.9343990980908793,8.382758794002166e-11,6.116446972348775e-08
reference,0.013132599910026136,8.78806793770272e-05,8.212267258034593e-05,0.9343971412851074,0.06554759786030168,5.518015242068123e-05,1.7663897521513757e-08,0.9343971412851074,8.747092722539308e-11,6.295080173354343e-08
reference,0.013314245425284612,8.909845021377839e-05,8.326057781299396e-05,0.9343951463217758,0.06554882615372237,5.594443325320349e-05,1.81868367724325e-08,0.9343951463217758,9.130618714093415e-11,6.481310575743348e-08
reference,0.013498403397591917,9.033315681386413e-05,8.441430495551227e-05,0.9343931123628222,0.06555008273014855,5.6719324322889e-05,1.8732188964635106e-08,0.9343931123628222,9.534488807110267e-11,6.675517260630254e-08
reference,0.013685108578372632,9.158503739835931e-05,8.558407643112171e-05,0.9343910385498637,0.06555136829456906,5.750497388282506e-05,1.930107979753748e-08,0.9343910385498637,9.95993109762952e-11,6.878100513520867e-08
reference,0.01387439619972085,9.285433366926541e-05,8.677011790778312e-05,0.934388924003667,0.06555268357042533,5.830153229557774e-05,1.9894698295033914e-08,0.934388924003667,1.0408255144012496e-10,7.089483115250026e-08
reference,0.014066301981048608,9.414129086718653e-05,8.797265835175024e-05,0.9343867678236019,0.06555402930010684,5.9109152064731507e-05,2.0514300680224503e-08,0.9343867678236019,1.0880857778961869e-10,7.310111716780943e-08
reference,0.014260862135826346,9.54461578303407e-05,8.919193008235644e-05,0.934384569087083,0.06555540624546019,5.9927987866961366e-05,2.116121450297533e-08,0.934384569087083,1.1379229360994728e-10,7.540458303578594e-08
reference,0.014458113378416518,9.676918705495899e-05,9.042816882808242e-05,0.9343823268489932,0.06555681518831197,6.075819658464824e-05,2.1836843037809174e-08,0.9343823268489932,1.1904960500276412e-10,7.781021755744994e-08
