draw,model,p0,p1,p2,p3
1.980000000000000000e+02,2.000000000000000000e+00,5.095593934365580391e-02,5.068258114861384778e-01,4.143707652964391253e-01,2.784748387376657919e-02
1.980000000000000000e+02,3.000000000000000000e+00,1.895279141850284843e-01,3.795029992836439492e-01,2.533004651488575676e-01,1.776686213824701654e-01
1.990000000000000000e+02,0.000000000000000000e+00,1.479896326027400344e-01,3.953792106737042400e-01,3.521073683420241074e-01,1.045237883815316321e-01
1.990000000000000000e+02,1.000000000000000000e+00,3.146106412935154584e-01,2.187260805151098608e-01,2.055506020946988588e-01,2.611126760966759330e-01
1.990000000000000000e+02,2.000000000000000000e+00,5.203696417341206748e-02,5.099620178545498650e-01,4.107997592881821869e-01,2.720125868385575921e-02
1.990000000000000000e+02,3.000000000000000000e+00,2.141092040230065108e-01,3.672602917653400301e-01,2.099864918979530426e-01,2.086440123137003888e-01
2.000000000000000000e+02,0.000000000000000000e+00,1.540970864015020203e-01,3.999938234275791094e-01,3.460914641897556154e-01,9.981762598116346308e-02
2.000000000000000000e+02,1.000000000000000000e+00,3.215092326327760874e-01,2.200916135324215706e-01,2.036594467779010154e-01,2.547397070569014654e-01
2.000000000000000000e+02,2.000000000000000000e+00,5.611090616141010956e-02,5.211115705009523591e-01,3.978145107645618128e-01,2.496301257307570465e-02
2.000000000000000000e+02,3.000000000000000000e+00,2.187344379371629621e-01,3.711320583011820107e-01,2.099029398355659604e-01,2.002305639260888448e-01
2.010000000000000000e+02,0.000000000000000000e+00,1.315570415030408447e-01,3.813329238785753139e-01,3.684454975383490982e-01,1.186645370800345489e-01
2.010000000000000000e+02,1.000000000000000000e+00,2.953737846951647872e-01,2.145257820933622050e-01,2.106095499471580257e-01,2.794908832643148711e-01
2.010000000000000000e+02,2.000000000000000000e+00,4.177947393296439077e-02,4.766884488799976727e-01,4.470671502610696346e-01,3.446492692596829499e-02
2.010000000000000000e+02,3.000000000000000000e+00,1.884511095724411001e-01,3.634126257634501811e-01,2.336038895603988197e-01,2.145323751037098436e-01
2.020000000000000000e+02,0.000000000000000000e+00,1.314487777192714091e-01,3.812319193888218383e-01,3.685536396321001384e-01,1.187656632598068224e-01
2.020000000000000000e+02,1.000000000000000000e+00,2.952434927372951101e-01,2.144953286667021786e-01,2.106426755358765945e-01,2.796185030601259780e-01
2.020000000000000000e+02,2.000000000000000000e+00,4.171534191518370266e-02,4.764528795183056720e-01,4.473120267423878471e-01,3.451975182412276438e-02
2.020000000000000000e+02,3.000000000000000000e+00,1.712346897272673252e-01,3.714996344847144583e-01,2.686604734163268726e-01,1.886052023716913717e-01
2.030000000000000000e+02,0.000000000000000000e+00,1.508792855808903655e-01,3.976011017109565837e-01,3.492563287114542891e-01,1.022632839966985813e-01
2.030000000000000000e+02,1.000000000000000000e+00,3.178904065640734689e-01,2.193844226428341704e-01,2.046563257250706980e-01,2.580688450680216905e-01
2.030000000000000000e+02,2.000000000000000000e+00,5.394702970529922231e-02,5.153172265664500706e-01,4.046208466358512945e-01,2.611489709239950274e-02
2.030000000000000000e+02,3.000000000000000000e+00,2.049006570118257486e-01,3.761251068018940935e-01,2.301442042367737584e-01,1.888300319495064550e-01
2.040000000000000000e+02,0.000000000000000000e+00,1.367142532575933156e-01,3.860113069887484150e-01,3.632996696216477805e-01,1.139747701320103085e-01
2.040000000000000000e+02,1.000000000000000000e+00,3.015241306204565208e-01,2.159323501604528128e-01,2.090279537448080094e-01,2.735155654742827958e-01
2.040000000000000000e+02,2.000000000000000000e+00,4.488706169302281862e-02,4.876580136522472020e-01,4.354878310268653907e-01,3.196709362786474828e-02
2.040000000000000000e+02,3.000000000000000000e+00,1.867648165297922658e-01,3.702513503773390280e-01,2.446678930278702591e-01,1.983159400649985304e-01
2.050000000000000000e+02,0.000000000000000000e+00,1.390144439541632360e-01,3.880159706128054609e-01,3.610089934257477706e-01,1.119605920072837824e-01
2.050000000000000000e+02,1.000000000000000000e+00,3.042327931543584718e-01,2.165326999648721495e-01,2.083204848179227575e-01,2.709140220628465379e-01
2.050000000000000000e+02,2.000000000000000000e+00,4.630618924903183442e-02,4.923931608746208721e-01,4.303793769874028619e-01,3.092127288894463283e-02
2.050000000000000000e+02,3.000000000000000000e+00,2.014755213554808577e-01,3.647637234822321273e-01,2.201302554829411284e-01,2.136304996793458866e-01
2.060000000000000000e+02,0.000000000000000000e+00,1.347940511599292623e-01,3.842995007990079870e-01,3.652142040480739205e-01,1.156922439929890384e-01
2.060000000000000000e+02,1.000000000000000000e+00,2.992468483743627172e-01,2.154185919545922034e-01,2.096176271565765026e-01,2.757169325144686045e-01
2.060000000000000000e+02,2.000000000000000000e+00,4.371798090019309718e-02,4.836310696400677456e-01,4.397792771030057946e-01,3.287167235673346677e-02
2.060000000000000000e+02,3.000000000000000000e+00,1.803066542137999606e-01,3.712426194641937904e-01,2.547901575560892473e-01,1.936605687659167796e-01
2.070000000000000000e+02,0.000000000000000000e+00,1.325491897367582494e-01,3.822531237662150638e-01,3.674546556872397840e-01,1.177430308097866390e-01
2.070000000000000000e+02,1.000000000000000000e+00,2.965655104492256888e-01,2.148030593086112383e-01,2.103058251748475826e-01,2.783256050673156290e-01
2.070000000000000000e+02,2.000000000000000000e+00,4.236931135679369159e-02,4.788370588519672566e-01,4.448264206733015258e-01,3.396720911793772030e-02
2.070000000000000000e+02,3.000000000000000000e+00,1.760056291425871611e-01,3.706816741575970631e-01,2.602282366869895225e-01,1.930844600128262256e-01
2.080000000000000000e+02,0.000000000000000000e+00,1.555480883621614685e-01,4.010452977154648213e-01,3.446679684146067846e-01,9.873864550776692561e-02
2.080000000000000000e+02,1.000000000000000000e+00,3.231298598354937490e-01,2.204018158553775197e-01,2.032096202591319178e-01,2.532587040499969522e-01
2.080000000000000000e+02,2.000000000000000000e+00,5.709932239150303929e-02,5.236667823028572366e-01,3.947712971273645288e-01,2.446259817827524038e-02
2.080000000000000000e+02,3.000000000000000000e+00,2.237178311960641985e-01,3.694429436547948531e-01,2.033634480342383366e-01,2.034757771149025563e-01
2.090000000000000000e+02,0.000000000000000000e+00,1.439193658876496973e-01,3.921284515310936580e-01,3.561362793946005745e-01,1.078159031866558482e-01
2.090000000000000000e+02,1.000000000000000000e+00,3.099409795007796453e-01,2.177599771505270287e-01,2.068083850825597203e-01,2.654906582661335501e-01
2.090000000000000000e+02,2.000000000000000000e+00,4.940004635672614469e-02,5.021716759985179745e-01,4.196077890230255902e-01,2.882048862173046400e-02
2.090000000000000000e+02,3.000000000000000000e+00,1.887441411302847039e-01,3.772732889814836565e-01,2.513722787659161684e-01,1.826102911223155545e-01
2.100000000000000000e+02,0.000000000000000000e+00,1.365172980490932941e-01,3.858373444621812642e-01,3.634959537706161647e-01,1.141494037181090687e-01
2.100000000000000000e+02,1.000000000000000000e+00,3.012912290662884685e-01,2.158801862418200657e-01,2.090884769013787170e-01,2.737401077905129432e-01
2.100000000000000000e+02,2.000000000000000000e+00,4.476649438548687548e-02,4.872480815488565709e-01,4.359268905467004740e-01,3.205853351895622538e-02
2.100000000000000000e+02,3.000000000000000000e+00,1.895873278498666770e-01,3.685637090931297988e-01,2.388331351063991692e-01,2.030158279506042440e-01
2.110000000000000000e+02,0.000000000000000000e+00,1.313267337863021356e-01,3.811179185459120378e-01,3.686755510448821438e-01,1.188797966229039327e-01
2.110000000000000000e+02,1.000000000000000000e+00,2.950965574146932058e-01,2.144609523438200382e-01,2.106800133876958192e-01,2.797624768537908535e-01
2.110000000000000000e+02,2.000000000000000000e+00,4.164310162183157416e-02,4.761870634646694911e-01,4.475881577043434034e-01,3.458167720915576032e-02
2.110000000000000000e+02,3.000000000000000000e+00,1.685749820482670691e-01,3.724411639814828034e-01,2.742843153878454232e-01,1.846995385824047320e-01
2.120000000000000000e+02,0.000000000000000000e+00,1.313824805195587531e-01,3.811700098333380415e-01,3.686198642360534183e-01,1.188276454110495373e-01
2.120000000000000000e+02,1.000000000000000000e+00,2.951636817562848791e-01,2.144766607660773816e-01,2.106629588896807015e-01,2.796966985879569823e-01
2.120000000000000000e+02,2.000000000000000000e+00,4.167609206545789396e-02,4.763085163990274373e-01,4.474620164419561563e-01,3.455337509355844994e-02
2.120000000000000000e+02,3.000000000000000000e+00,1.671312619978495284e-01,3.730656675888284757e-01,2.775822042902005293e-01,1.822208661231214111e-01
2.130000000000000000e+02,0.000000000000000000e+00,1.559952062043179488e-01,4.013659119372640083e-01,3.442297986478606298e-01,9.840908321055760744e-02
2.130000000000000000e+02,1.000000000000000000e+00,3.236278657041395390e-01,2.204963335488651921e-01,2.030709757132325988e-01,2.528048250337626146e-01
2.130000000000000000e+02,2.000000000000000000e+00,5.740547786372953570e-02,5.244469889536909069e-01,3.938368296181051775e-01,2.431070356447450481e-02
2.130000000000000000e+02,3.000000000000000000e+00,2.108955767436088979e-01,3.781325857150124037e-01,2.259953394744907140e-01,1.849764980668880399e-01
2.140000000000000000e+02,0.000000000000000000e+00,1.432283276406252914e-01,3.915621544670199183e-01,3.568216877589384661e-01,1.083878301334161021e-01
2.140000000000000000e+02,1.000000000000000000e+00,3.091422217299675812e-01,2.175913186299744118e-01,2.070216779530483497e-01,2.662447816870097128e-01
2.140000000000000000e+02,2.000000000000000000e+00,4.895860486710821441e-02,5.008200306966811288e-01,4.211151036516355695e-01,2.910626078457508731e-02
2.140000000000000000e+02,3.000000000000000000e+00,1.885171809588628289e-01,3.766306169354469713e-01,2.508182028673719421e-01,1.840339992383180634e-01
2.150000000000000000e+02,0.000000000000000000e+00,1.293818330563924479e-01,3.792809941327888734e-01,3.706189375331550573e-01,1.207182352776638018e-01
2.150000000000000000e+02,1.000000000000000000e+00,2.927464065379786762e-01,2.139063862938034577e-01,2.112744349510800868e-01,2.820727722171377794e-01
2.150000000000000000e+02,2.000000000000000000e+00,4.049969753922583182e-02,4.719133034653540948e-01,4.520007253763432820e-01,3.558627361907694409e-02
2.150000000000000000e+02,3.000000000000000000e+00,1.785895896098313451e-01,3.658609282288463049e-01,2.498357996807229475e-01,2.057136824805993192e-01
2.160000000000000000e+02,0.000000000000000000e+00,1.305780511902192853e-01,3.804153143551306515e-01,3.694235237771021363e-01,1.195831106775477465e-01
2.160000000000000000e+02,1.000000000000000000e+00,2.941937908475495966e-01,2.142489813189238090e-01,2.109089690864337785e-01,2.806482587470927603e-01
2.160000000000000000e+02,2.000000000000000000e+00,4.120120875472121913e-02,4.745503032088523865e-01,4.492840733412889476e-01,3.496441469513725253e-02
2.160000000000000000e+02,3.000000000000000000e+00,1.766188480802804162e-01,3.681609746433258112e-01,2.558098125305291459e-01,1.994103647458648210e-01
2.170000000000000000e+02,0.000000000000000000e+00,1.502140099603495593e-01,3.970957690119423233e-01,3.499119906964922588e-01,1.027782303312158307e-01
2.170000000000000000e+02,1.000000000000000000e+00,3.171378641825293165e-01,2.192348333517236403e-01,2.048622980616615630e-01,2.587650044040854524e-01
2.170000000000000000e+02,2.000000000000000000e+00,5.350449567844395293e-02,5.140971101107083552e-01,4.060378513412892243e-01,2.636054286955864107e-02
2.170000000000000000e+02,3.000000000000000000e+00,2.004808973156839425e-01,3.779183557446797459e-01,2.374661551650139313e-01,1.841345917746221583e-01
2.180000000000000000e+02,0.000000000000000000e+00,1.297062360681037474e-01,3.795900441803324865e-01,3.702947162467741249e-01,1.204090035047898771e-01
2.180000000000000000e+02,1.000000000000000000e+00,2.931395330404744648e-01,2.139997742804811975e-01,2.111753675698774535e-01,2.816853251091669952e-01
2.180000000000000000e+02,2.000000000000000000e+00,4.068938964459146296e-02,4.726310942058712383e-01,4.512631554516650656e-01,3.541636069787210128e-02
2.180000000000000000e+02,3.000000000000000000e+00,1.799576552505144644e-01,3.655813862357523147e-01,2.475577745887015124e-01,2.069031839250315974e-01
2.190000000000000000e+02,0.000000000000000000e+00,1.396621895128417334e-01,3.885716083303161761e-01,3.603645227269988704e-01,1.114016794298434282e-01
2.190000000000000000e+02,1.000000000000000000e+00,3.049918483100859667e-01,2.166988547438152002e-01,2.081210557119844706e-01,2.701882412341142792e-01
2.190000000000000000e+02,2.000000000000000000e+00,4.670949052814197394e-02,4.937092782367957233e-01,4.289472799073226206e-01,3.063395132773968910e-02
2.190000000000000000e+02,3.000000000000000000e+00,1.892434265542213279e-01,3.723063944795000912e-01,2.441512393044918405e-01,1.942989396617867404e-01
2.200000000000000000e+02,0.000000000000000000e+00,1.431395976019583238e-01,3.914891341428785032e-01,3.569097224425057391e-01,1.084615458126576559e-01
2.200000000000000000e+02,1.000000000000000000e+00,3.090395330362203374e-01,2.175695634071911633e-01,2.070490592288046494e-01,2.663418443277838499e-01
2.200000000000000000e+02,2.000000000000000000e+00,4.890205505827537047e-02,5.006458634661241636e-01,4.213088914632589499e-01,2.914319001234146750e-02
2.200000000000000000e+02,3.000000000000000000e+00,2.045641542551913383e-01,3.676697256347058462e-01,2.202748694991517597e-01,2.074912506109511667e-01
2.210000000000000000e+02,0.000000000000000000e+00,1.509900252427616996e-01,3.976848605734263908e-01,3.491472324634841140e-01,1.021778817203280870e-01
2.210000000000000000e+02,1.000000000000000000e+00,3.180155254704496448e-01,2.194092090505584680e-01,2.046220356862103462e-01,2.579532297927816797e-01
2.210000000000000000e+02,2.000000000000000000e+00,5.402085396843026716e-02,5.155195833272360195e-01,4.043853007448728887e-01,2.607426195946065811e-02
2.210000000000000000e+02,3.000000000000000000e+00,2.003462777631586922e-01,3.788344954162072842e-01,2.387792052167310164e-01,1.820400216039031460e-01
2.220000000000000000e+02,0.000000000000000000e+00,1.387078187046827948e-01,3.877515936626492188e-01,3.613141633302136002e-01,1.122264243024545527e-01
2.220000000000000000e+02,1.000000000000000000e+00,3.038729127440015776e-01,2.164536051659604887e-01,2.084148588043456263e-01,2.712586232856921686e-01
2.220000000000000000e+02,2.000000000000000000e+00,4.611583874980137304e-02,4.917674990234549570e-01,4.310582924517550873e-01,3.105836977498841606e-02
2.220000000000000000e+02,3.000000000000000000e+00,1.864935438042185367e-01,3.726354038093076526e-01,2.481893677382892016e-01,1.926816846481846091e-01
2.230000000000000000e+02,0.000000000000000000e+00,1.252683971888733927e-01,3.752680133574496923e-01,3.747316029940537252e-01,1.247319864596229955e-01
2.230000000000000000e+02,1.000000000000000000e+00,2.877213772346289278e-01,2.126905554637336937e-01,2.125275816402084073e-01,2.870604856614289990e-01
2.230000000000000000e+02,2.000000000000000000e+00,3.813007183058239602e-02,4.626386268602522001e-01,4.614053520297878297e-01,3.782594927937768525e-02
2.230000000000000000e+02,3.000000000000000000e+00,1.643526117223353122e-01,3.672419472845325217e-01,2.735310915395027798e-01,1.948743494536294141e-01
2.240000000000000000e+02,0.000000000000000000e+00,1.498799358680576732e-01,3.968406193808612925e-01,3.502414032905659114e-01,1.030380414605149286e-01
2.240000000000000000e+02,1.000000000000000000e+00,3.167593972203160968e-01,2.191592724099348799e-01,2.049657103305821404e-01,2.591156200391667719e-01
2.240000000000000000e+02,2.000000000000000000e+00,5.328290100386214728e-02,5.134815386523382541e-01,4.067506693783375371e-01,2.648489096546190885e-02
2.240000000000000000e+02,3.000000000000000000e+00,2.108440448760433017e-01,3.714496669720950828e-01,2.181309810841417784e-01,1.995753070677197261e-01
