G_mM,Y_0p5,Y_5,Y_36
1.262796394780635729e-07,1.170291106620395171e-15,2.526215843748110299e-15,7.979739144249750169e-13
1.276438808811342715e-07,1.182971953501714328e-15,2.553588974241415905e-15,8.066204581502226999e-13
1.290228606427678799e-07,1.195807022949299617e-15,2.581294945505855556e-15,8.153722021867068247e-13
1.304167379864075283e-07,1.208777342717748858e-15,2.609292815368816267e-15,8.242160778359699004e-13
1.318256738556404799e-07,1.221874781844746888e-15,2.637565400845937774e-15,8.331467166285207986e-13
1.332498309327817163e-07,1.235126496681555682e-15,2.666170827094192933e-15,8.421825015053436899e-13
1.346893736576579522e-07,1.248532487228175041e-15,2.695109306249190681e-15,8.513235409203676737e-13
1.361444682465946456e-07,1.262068945176649433e-15,2.724329289357850228e-15,8.605534583302972217e-13
1.376152827116080713e-07,1.275735764239889596e-15,2.753830776420170392e-15,8.698723079620968836e-13
1.391019868798051013e-07,1.289607664241524529e-15,2.783774990499288369e-15,8.793310089354835868e-13
1.406047524129911441e-07,1.303597277194323912e-15,2.813973343038456376e-15,8.888699658164116419e-13
1.421237528274926214e-07,1.317709386017296860e-15,2.844436016546924736e-15,8.984924322227543346e-13
1.436591635141908595e-07,1.332002767470708455e-15,2.875289868119109330e-15,9.082384818813176398e-13
1.452111617587741167e-07,1.346447236021258266e-15,2.906469984258536299e-15,9.180875627725353982e-13
1.467799267622067974e-07,1.361076112671375033e-15,2.938048278936789049e-15,9.280624502215204083e-13
1.483656396614223336e-07,1.375832268110674286e-15,2.969901289229202200e-15,9.381240465868289940e-13
1.499684835502371173e-07,1.390774479099421302e-15,3.002155872230192028e-15,9.483125340491958257e-13
1.515886435004915427e-07,1.405851780978398574e-15,3.034702141694093188e-15,9.585931531243418103e-13
1.532263065834193501e-07,1.421115297837457503e-15,3.067650196002180358e-15,9.690006632965460408e-13
1.548816618912477606e-07,1.436529742363020754e-15,3.100924302741900175e-15,9.795112047014048256e-13
1.565549005590308355e-07,1.452111323336174220e-15,3.134558827881974745e-15,9.901356227318287132e-13
1.582462157867191841e-07,1.467883583347150870e-15,3.168605320375485251e-15,1.000890131250219987e-12
1.599558028614666297e-07,1.483797470904336764e-15,3.202957288146518035e-15,1.011741109538554592e-12
1.616838591801806088e-07,1.499913250787244487e-15,3.237745194594848416e-15,1.022729878543823249e-12
1.634305842723134188e-07,1.516211950750472057e-15,3.272928097547863803e-15,1.033843261113639064e-12
1.651961798229011174e-07,1.532642659278346599e-15,3.308395686488680976e-15,1.045046660444616088e-12
1.669808496958513169e-07,1.549295986114314823e-15,3.344343762584767778e-15,1.056401949503311300e-12
1.687847999574810915e-07,1.566095670271956778e-15,3.380607920738846239e-15,1.067856907722858580e-12
1.706082389003121183e-07,1.583103677124210485e-15,3.417321594249222726e-15,1.079453940589539844e-12
1.724513770671198747e-07,1.600292903463358601e-15,3.454426870094534506e-15,1.091174556708441720e-12
1.743144272752442782e-07,1.617668185351954480e-15,3.491933506512812841e-15,1.103022118151366695e-12
1.761976046411625093e-07,1.635242277240688707e-15,3.529869505404497103e-15,1.115005192778714431e-12
1.781011266053273791e-07,1.652989723371724744e-15,3.568179499375537335e-15,1.127106427961827405e-12
1.800252129572740211e-07,1.670943897891036358e-15,3.606935614533124698e-15,1.139348653252782963e-12
1.819700858609981100e-07,1.689101665329495042e-15,3.646131274673370282e-15,1.151729699572999320e-12
1.839359698806067195e-07,1.707440599111303701e-15,3.685718325012940248e-15,1.164234329145436290e-12
1.859230920062494417e-07,1.725973719404875485e-15,3.725724131045447548e-15,1.176871272511387486e-12
1.879316816803264333e-07,1.744719839024978677e-15,3.766189847079112924e-15,1.189653435688416550e-12
1.899619708239812774e-07,1.763667957257892962e-15,3.807091713925685624e-15,1.202573443809344315e-12
1.920141938638799826e-07,1.782818020960073707e-15,3.848429519449555133e-15,1.215631079966312381e-12
1.940885877592775769e-07,1.802200268808366368e-15,3.890268389282805036e-15,1.228847058859780961e-12
1.961853920293806600e-07,1.821762194980761501e-15,3.932495255145630793e-15,1.242185482239214508e-12
1.983048487810020231e-07,1.841588138282450181e-15,3.975291917255278785e-15,1.255704047594899573e-12
2.004472027365157011e-07,1.861571439619532910e-15,4.018428420611169581e-15,1.269329819659509823e-12
2.026127012621138590e-07,1.881793355471617675e-15,4.062079777091051717e-15,1.283118326844749214e-12
2.048015943963688222e-07,1.902261751083296485e-15,4.106263381814894393e-15,1.297074937620108875e-12
2.070141348791036128e-07,1.922933686470577930e-15,4.150886319385784774e-15,1.311170315197764684e-12
2.092505781805749603e-07,1.943813997696015759e-15,4.195958984448582908e-15,1.325407658968625376e-12
2.115111825309695834e-07,1.964958272907202702e-15,4.241601445758203278e-15,1.339825090488772734e-12
2.137962089502227932e-07,1.986314006282129116e-15,4.287700635034842133e-15,1.354386711507671817e-12
2.161059212781556351e-07,2.007914678253858228e-15,4.334328254114471966e-15,1.369115351577400175e-12
2.184405862049398837e-07,2.029712512775844486e-15,4.381381417226539349e-15,1.383978420292259897e-12
2.208004733018897558e-07,2.051815710104779920e-15,4.429093897812591696e-15,1.399049720551010715e-12
