# S1 Data: the 2,000 coordinate-perturbation draws (seed 20260909; log-input sd 0.06, ordinate sd 0.06): refitted parameters, calibrated composite coefficients at PII 0.5, 5, 36 uM, and the regulatory swing
Umin,Umax,S_mM,h,composite_PII_0p5,composite_PII_5,composite_PII_36,regulatory_swing
0.5084237023306422,2.902275399323837,0.5790330313654815,2.292563767870278,3.923581164375022,4.167291599473983,4.522770323599853,145.5402505002202
0.4703126602272137,2.9249251223998716,0.577846803630626,2.3340588254200654,4.055913873141237,4.327804777102325,4.903204289715303,209.55609531039448
0.4488011827654207,2.9953955593123487,0.5788261155145805,2.010179871541007,3.659110348640141,3.9057472519640872,5.3319887996593,3698.005994029751
0.4604246653695144,2.9999999999999996,0.5559039802969418,2.0969337581289897,3.736396770100334,4.002440540172696,5.639845007634559,4.968122427386549e+16
0.37426408602158967,2.9550097086997704,0.5906425782266863,1.9508394359294488,3.5260085583980008,3.7355241909168493,4.612499413903568,460.80055834515673
0.5051311450429903,2.937242687659289,0.5389844084075925,2.090872706702981,3.5333861503067285,3.7543054766557376,4.67548334618615,231.16339804743725
0.4389067968682908,2.94830182732201,0.5855062570837439,2.1450149244364343,3.820321812486371,4.067469268525782,4.9226558250082215,332.7743363812128
0.37053926529102366,2.934016693849483,0.6028549304657659,1.820654760215089,3.2815956258051693,3.4535183787765535,4.090724239868696,315.54475229760203
0.5250057193636094,2.9999999999999996,0.5438148129388872,2.0881303728841107,3.6596942342826884,3.919224812242492,5.577639424547236,4.2461950066103464e+16
0.40849895605505826,2.9999999999999996,0.5630544359580906,1.890443958039055,3.4172189720759154,3.6354279934703264,5.0018642335301235,5.714131193161551e+16
0.5161970915595062,2.8851399635444372,0.5538443643891904,2.212654822803054,3.6717596621462354,3.887069745892645,4.290791824280048,120.86471009890151
0.38506048818418226,2.9672130989840673,0.6245052410801554,1.9323633336667898,3.6095570154895764,3.823705064905738,4.7263647153122115,614.5837290429654
0.574242464348422,2.9665091144374065,0.545886688861508,2.2055237265952368,3.7790967289720943,4.044030356628851,5.3209364499110725,374.1718749853415
0.4359048211174818,2.931761191947265,0.5650083096912399,2.0252785908092443,3.516226700572193,3.7251676997874323,4.486291320911563,252.72000949372753
0.4983119745325364,2.9999999999999996,0.5473516086787368,2.1328268390127163,3.7544344237264915,4.026549881234276,5.731811080709071,4.5219066910289016e+16
0.40855226634349595,2.9999999999999996,0.5784130292868128,1.8277973437233899,3.350656666037588,3.5570386474053812,4.831518742933287,5.713268048711851e+16
0.4626225522126315,2.997803823276396,0.5449095836389595,1.989449570820982,3.5109813792089803,3.746564912267003,5.240736538083253,7486.764978695732
0.4764870654389864,2.9999999999999996,0.5893025450172927,1.9681741451484656,3.620159891525961,3.861211616481667,5.2910101574016934,4.770283491864845e+16
0.44347171206747704,2.899336560418334,0.6249461381350218,2.06095591691853,3.6709800673530424,3.864586731640014,4.10396692000279,166.03954945500695
0.4314471129192538,2.9999999999999996,0.5609020084656959,1.930598805054658,3.474702460830054,3.701682157647034,5.122492149172994,5.362295159130285e+16
0.5020202473170656,2.7786489678313235,0.6038615869413511,2.4345430291014525,3.9474607098749113,4.121544356854136,3.672592492696224,62.46256495637086
0.5508237186644331,2.91170555965821,0.563855168932048,2.5719889206658033,4.333009705464573,4.645981667780431,5.019403619925847,146.62955267521446
