enzyme_target_ratio,G_over_K,total_fraction_lambda1,total_fraction_lambda4,gap,rigorous_pairwise_bound
6.309573444801929842e-04,1.414213562373095034e-01,9.984360962466417577e-01,9.984361832411334792e-01,8.699449172144824161e-08,6.309573444801929842e-04
6.309573444801929842e-04,1.559513892633635490e-01,9.983720174019006244e-01,9.983721160812090156e-01,9.867930839124738895e-08,6.309573444801929842e-04
6.309573444801929842e-04,1.719742792761937422e-01,9.982977304033702204e-01,9.982978426480296763e-01,1.122446594559178834e-07,6.309573444801929842e-04
6.309573444801929842e-04,1.896434066555258979e-01,9.982114059311234522e-01,9.982115339742592131e-01,1.280431357608691201e-07,6.309573444801929842e-04
6.309573444801929842e-04,2.091279105182546061e-01,9.981108591193952329e-01,9.981110056131532460e-01,1.464937580131220329e-07,6.309573444801929842e-04
6.309573444801929842e-04,2.306143078159937077e-01,9.979934772453402658e-01,9.979936453351025971e-01,1.680897623312915812e-07,6.309573444801929842e-04
6.309573444801929842e-04,2.543082787833217950e-01,9.978561324404233712e-01,9.978563258439675510e-01,1.934035441797377075e-07,6.309573444801929842e-04
6.309573444801929842e-04,2.804366358280677152e-01,9.976950763349380358e-01,9.976952994205098291e-01,2.230855717932911375e-07,6.309573444801929842e-04
6.309573444801929842e-04,3.092494947109917791e-01,9.975058129295770737e-01,9.975060707816379990e-01,2.578520609253232010e-07,6.309573444801929842e-04
6.309573444801929842e-04,3.410226687986532279e-01,9.972829452596330135e-01,9.972832437129290906e-01,2.984532960770280852e-07,6.309573444801929842e-04
6.309573444801929842e-04,3.760603093086393733e-01,9.970199905629448800e-01,9.970203361731861946e-01,3.456102413146311392e-07,6.309573444801929842e-04
6.309573444801929842e-04,4.146978168211084559e-01,9.967091576687684418e-01,9.967095575699977950e-01,3.999012293531833961e-07,6.309573444801929842e-04
6.309573444801929842e-04,4.573050519273262893e-01,9.963410791817963741e-01,9.963415407544402580e-01,4.615726438839118373e-07,6.309573444801929842e-04
6.309573444801929842e-04,5.042898757493767814e-01,9.959044897408059205e-01,9.959050199783969770e-01,5.302375910565260142e-07,6.309573444801929842e-04
6.309573444801929842e-04,5.561020542229561103e-01,9.953858401949894352e-01,9.953864446100392227e-01,6.044150497874767325e-07,6.309573444801929842e-04
6.309573444801929842e-04,6.132375635173039630e-01,9.947688359938611224e-01,9.947695168444103953e-01,6.808505492728045283e-07,6.309573444801929842e-04
6.309573444801929842e-04,6.762433378062412404e-01,9.940338864931193008e-01,9.940346400449447950e-01,7.535518254941919736e-07,6.309573444801929842e-04
6.309573444801929842e-04,7.457225048387343680e-01,9.931574503545909094e-01,9.931582628309889582e-01,8.124763980488225457e-07,6.309573444801929842e-04
6.309573444801929842e-04,8.223401594268892056e-01,9.921112609556033135e-01,9.921121027904200584e-01,8.418348167449352104e-07,6.309573444801929842e-04
6.309573444801929842e-04,9.068297301185536119e-01,9.908614150254403397e-01,9.908622330675207479e-01,8.180420804082544350e-07,6.309573444801929842e-04
6.309573444801929842e-04,1.000000000000000000e+00,9.893673080556570909e-01,9.893680155403392629e-01,7.074846821719660284e-07,6.309573444801929842e-04
6.309573444801929842e-04,1.102742848835872813e+00,9.875804020659622040e-01,9.875808665629951522e-01,4.644970329481523663e-07,6.309573444801929842e-04
6.309573444801929842e-04,1.216041790658657140e+00,9.854428160164145911e-01,9.854428462865617577e-01,3.027014716661113880e-08,6.309573444801929842e-04
6.309573444801929842e-04,1.340981388534404628e+00,9.828857378753043106e-01,9.828850716932706622e-01,6.661820336484325367e-07,6.309573444801929842e-04
6.309573444801929842e-04,1.478757636628313499e+00,9.798276718556560017e-01,9.798259683447713142e-01,1.703510884687453597e-06,6.309573444801929842e-04
6.309573444801929842e-04,1.630689408953309716e+00,9.761725568781403073e-01,9.761693984714143735e-01,3.158406725933815551e-06,6.309573444801929842e-04
6.309573444801929842e-04,1.798231084395658153e+00,9.718078256122614222e-01,9.718027357505949482e-01,5.089861666474071455e-06,6.309573444801929842e-04
6.309573444801929842e-04,1.982986468871690056e+00,9.666025204916023350e-01,9.665950025422449521e-01,7.517949357382924802e-06,6.309573444801929842e-04
6.309573444801929842e-04,2.186724147886555336e+00,9.604056468168732374e-01,9.603952462709934856e-01,1.040054587975181022e-05,6.309573444801929842e-04
6.309573444801929842e-04,2.411394416458617407e+00,9.530450256068633275e-01,9.530314108269055673e-01,1.361477995776017025e-05,6.309573444801929842e-04
6.309573444801929842e-04,2.659147948472494249e+00,9.443270104112534424e-01,9.443100581265501114e-01,1.695228470333098869e-05,6.309573444801929842e-04
6.309573444801929842e-04,2.932356384174625852e+00,9.340375490295700356e-01,9.340174128114610008e-01,2.013621810903476472e-05,6.309573444801929842e-04
6.309573444801929842e-04,3.233635032886784888e+00,9.219451918297917326e-01,9.219223298151031365e-01,2.286201468859605512e-05,6.309573444801929842e-04
6.309573444801929842e-04,3.565867908261056041e+00,9.078067497481910886e-01,9.077818955891527875e-01,2.485415903830112683e-05,6.309573444801929842e-04
6.309573444801929842e-04,3.932235335728213599e+00,8.913763456907205507e-01,8.913504231722918503e-01,2.592251842870041401e-05,6.309573444801929842e-04
6.309573444801929842e-04,4.336244396414017821e+00,8.724185198011904507e-01,8.723925202517337496e-01,2.599954945670113204e-05,6.309573444801929842e-04
6.309573444801929842e-04,4.781762498950185680e+00,8.507257610960103911e-01,8.507006146983563388e-01,2.514639765405224381e-05,6.309573444801929842e-04
6.309573444801929842e-04,5.273054400548867093e+00,8.261402658938367116e-01,8.261167376429678910e-01,2.352825086882059935e-05,6.309573444801929842e-04
6.309573444801929842e-04,5.814823031727796021e+00,7.985788278447938371e-01,7.985574574299098005e-01,2.137041488403657041e-05,6.309573444801929842e-04
6.309573444801929842e-04,6.412254515483961193e+00,7.680585997539597365e-01,7.680396887518794458e-01,1.891100208029072860e-05,6.309573444801929842e-04
6.309573444801929842e-04,7.071067811865474617e+00,7.347202345715777572e-01,7.347038713615123839e-01,1.636321006537322376e-05,6.309573444801929842e-04
6.309573444801929842e-04,7.797569463168178672e+00,6.988439760777984677e-01,6.988300827583370234e-01,1.389331946144434227e-05,6.309573444801929842e-04
6.309573444801929842e-04,8.598713963809681005e+00,6.608540970014274984e-01,6.608424830296250052e-01,1.161397180249323924e-05,6.309573444801929842e-04
6.309573444801929842e-04,9.482170332776291843e+00,6.213080839491248453e-01,6.212984955051166214e-01,9.588444008223895310e-06,6.309573444801929842e-04
6.309573444801929842e-04,1.045639552591272725e+01,5.808692642281318985e-01,5.808614235045616025e-01,7.840723570295971001e-06,6.309573444801929842e-04
6.309573444801929842e-04,1.153071539079968311e+01,5.402647940357414580e-01,5.402584268904496723e-01,6.367145291785725192e-06,6.309573444801929842e-04
6.309573444801929842e-04,1.271541393916609408e+01,5.002342263279877521e-01,5.002290793740554742e-01,5.146953932277931187e-06,6.309573444801929842e-04
6.309573444801929842e-04,1.402183179140337721e+01,4.614761791634608423e-01,4.614720285562209923e-01,4.150607239850057084e-06,6.309573444801929842e-04
6.309573444801929842e-04,1.546247473554957885e+01,4.246011057400481126e-01,4.245977601223233644e-01,3.345617724748173316e-06,6.309573444801929842e-04
6.309573444801929842e-04,1.705113343993265929e+01,3.900966468908125817e-01,3.900939466391444288e-01,2.700251668152908735e-06,6.309573444801929842e-04
6.309573444801929842e-04,1.880301546543196523e+01,3.583090845015128312e-01,3.583068989103928570e-01,2.185591119974183982e-06,6.309573444801929842e-04
6.309573444801929842e-04,2.073489084105543157e+01,3.294410273465636085e-01,3.294392508852370116e-01,1.776461326596923129e-06,6.309573444801929842e-04
6.309573444801929842e-04,2.286525259636630025e+01,3.035626542545796780e-01,3.035612026162741728e-01,1.451638305505209559e-06,6.309573444801929842e-04
6.309573444801929842e-04,2.521449378746882530e+01,2.806322220303834603e-01,2.806310283875949607e-01,1.193642788499538199e-06,6.309573444801929842e-04
6.309573444801929842e-04,2.780510271114779997e+01,2.605212064177523934e-01,2.605202180891528219e-01,9.883285995715418437e-07,6.309573444801929842e-04
6.309573444801929842e-04,3.066187817586519060e+01,2.430400778981667564e-01,2.430392535014870292e-01,8.243966797272239688e-07,6.309573444801929842e-04
6.309573444801929842e-04,3.381216689031207068e+01,2.279618543194863456e-01,2.279611614083960625e-01,6.929110902831325802e-07,6.309573444801929842e-04
6.309573444801929842e-04,3.728612524193668776e+01,2.150417968756739018e-01,2.150412100189002251e-01,5.868567736766472365e-07,6.309573444801929842e-04
6.309573444801929842e-04,4.111700797134443519e+01,2.040326505548483715e-01,2.040321497988576427e-01,5.007559907288516854e-07,6.309573444801929842e-04
6.309573444801929842e-04,4.534148650592767638e+01,1.946955591181754597e-01,1.946951287711819745e-01,4.303469934852088841e-07,6.309573444801929842e-04
6.309573444801929842e-04,5.000000000000000000e+01,1.868072083051474930e-01,1.868068359838105374e-01,3.723213369555278263e-07,6.309573444801929842e-04
7.943282347242813140e-04,2.000000000000000042e-02,9.988493089909211697e-01,9.988493213895057732e-01,1.239858460344578361e-08,7.943282347242813140e-04
7.943282347242813140e-04,2.205485697671746848e-02,9.988441400149304927e-01,9.988441537323847763e-01,1.371745428357940000e-08,7.943282347242813140e-04
7.943282347242813140e-04,2.432083581317314586e-02,9.988383671989561341e-01,9.988383823811547435e-01,1.518219860940916988e-08,7.943282347242813140e-04
7.943282347242813140e-04,2.681962777068809187e-02,9.988319127868340308e-01,9.988319295970983225e-01,1.681026429167786773e-08,7.943282347242813140e-04
7.943282347242813140e-04,2.957515273256627192e-02,9.988246876397403051e-01,9.988247062612257698e-01,1.862148546472042199e-08,7.943282347242813140e-04
7.943282347242813140e-04,3.261378817906619709e-02,9.988165893340505974e-01,9.988166099725384051e-01,2.063848780764487856e-08,7.943282347242813140e-04
7.943282347242813140e-04,3.596462168791318692e-02,9.988074999056921754e-01,9.988075227928596700e-01,2.288716749454522414e-08,7.943282347242813140e-04
7.943282347242813140e-04,3.965972937743380416e-02,9.987972831705854704e-01,9.987973085678508722e-01,2.539726540184972237e-08,7.943282347242813140e-04
7.943282347242813140e-04,4.373448295773112865e-02,9.987857815362091163e-01,9.987858097392777745e-01,2.820306865825017439e-08,7.943282347242813140e-04
7.943282347242813140e-04,4.822788832917234564e-02,9.987728122016924504e-01,9.987728435459554133e-01,3.134426296291792369e-08,7.943282347242813140e-04
7.943282347242813140e-04,5.318295896944989082e-02,9.987581626224750764e-01,9.987581974894478298e-01,3.486697275345562730e-08,7.943282347242813140e-04
7.943282347242813140e-04,5.864712768349253369e-02,9.987415850897219949e-01,9.987416239147548502e-01,3.882503285534966153e-08,7.943282347242813140e-04
7.943282347242813140e-04,6.467270065773574050e-02,9.987227902433478688e-01,9.987228335248966582e-01,4.328154878940893013e-08,7.943282347242813140e-04
7.943282347242813140e-04,7.131735816522113969e-02,9.987014392995631207e-01,9.987014876103820216e-01,4.831081890088739783e-08,7.943282347242813140e-04
7.943282347242813140e-04,7.864470671456429141e-02,9.986771347279205235e-01,9.986771887286018945e-01,5.400068137095814791e-08,7.943282347242813140e-04
7.943282347242813140e-04,8.672488792828034199e-02,9.986494090571752524e-01,9.986494695125895937e-01,6.045541434129830805e-08,7.943282347242813140e-04
7.943282347242813140e-04,9.563524997900371694e-02,9.986177114219294548e-01,9.986177792212003190e-01,6.779927086419945681e-08,7.943282347242813140e-04
7.943282347242813140e-04,1.054610880109774079e-01,9.985813913804810760e-01,9.985814675612828539e-01,7.618080177795860664e-08,7.943282347242813140e-04
7.943282347242813140e-04,1.162964606345559676e-01,9.985396794356550254e-01,9.985397652137523172e-01,8.577809729182206411e-08,7.943282347242813140e-04
7.943282347242813140e-04,1.282450903096792605e-01,9.984916635711200694e-01,9.984917603762049065e-01,9.680508483711491863e-08,7.943282347242813140e-04
7.943282347242813140e-04,1.414213562373095034e-01,9.984362609715541348e-01,9.984363704905637737e-01,1.095190096389586643e-07,7.943282347242813140e-04
7.943282347242813140e-04,1.559513892633635490e-01,9.983721839210197846e-01,9.983723081501650887e-01,1.242291453040778038e-07,7.943282347242813140e-04
7.943282347242813140e-04,1.719742792761937422e-01,9.982978986640402841e-01,9.982980399707219732e-01,1.413066816891017652e-07,7.943282347242813140e-04
7.943282347242813140e-04,1.896434066555258979e-01,9.982115757611522699e-01,9.982117369566376741e-01,1.611954854041641738e-07,7.943282347242813140e-04
7.943282347242813140e-04,2.091279105182546061e-01,9.981110301668367768e-01,9.981112145898913823e-01,1.844230546055314335e-07,7.943282347242813140e-04
7.943282347242813140e-04,2.306143078159937077e-01,9.979936488931981931e-01,9.979938605035032495e-01,2.116103050564532850e-07,7.943282347242813140e-04
7.943282347242813140e-04,2.543082787833217950e-01,9.978563036865515379e-01,9.978565471643561224e-01,2.434778045845575889e-07,7.943282347242813140e-04
7.943282347242813140e-04,2.804366358280677152e-01,9.976952456238866729e-01,9.976955264682813018e-01,2.808443946289429505e-07,7.943282347242813140e-04
7.943282347242813140e-04,3.092494947109917791e-01,9.975059779183514941e-01,9.975063025300284769e-01,3.246116769828333304e-07,7.943282347242813140e-04
7.943282347242813140e-04,3.410226687986532279e-01,9.972831024930496335e-01,9.972834782171737800e-01,3.757241241464370773e-07,7.943282347242813140e-04
7.943282347242813140e-04,3.760603093086393733e-01,9.970201350259773054e-01,9.970205701152545785e-01,4.350892772730929892e-07,7.943282347242813140e-04
7.943282347242813140e-04,4.146978168211084559e-01,9.967092821726183383e-01,9.967097856077169471e-01,5.034350986088398372e-07,7.943282347242813140e-04
7.943282347242813140e-04,4.573050519273262893e-01,9.963411735268778990e-01,9.963417545985095991e-01,5.810716317000697018e-07,7.943282347242813140e-04
7.943282347242813140e-04,5.042898757493767814e-01,9.959045395830968816e-01,9.959052070947618240e-01,6.675116649423884496e-07,7.943282347242813140e-04
7.943282347242813140e-04,5.561020542229561103e-01,9.953858255221799123e-01,9.953865864127577900e-01,7.608905778777597106e-07,7.943282347242813140e-04
7.943282347242813140e-04,6.132375635173039630e-01,9.947687290949205341e-01,9.947695862060866867e-01,8.571111661526131797e-07,7.943282347242813140e-04
7.943282347242813140e-04,6.762433378062412404e-01,9.940336492808301561e-01,9.940345979105076335e-01,9.486296774774416463e-07,7.943282347242813140e-04
7.943282347242813140e-04,7.457225048387343680e-01,9.931570308785374612e-01,9.931580536822158800e-01,1.022803678418782170e-06,7.943282347242813140e-04
7.943282347242813140e-04,8.223401594268892056e-01,9.921105889290678936e-01,9.921116486851982996e-01,1.059756130405986596e-06,7.943282347242813140e-04
7.943282347242813140e-04,9.068297301185536119e-01,9.908603961937704208e-01,9.908614259903592014e-01,1.029796588780662603e-06,7.943282347242813140e-04
7.943282347242813140e-04,1.000000000000000000e+00,9.893658172716057742e-01,9.893667078819259331e-01,8.906103201589132823e-07,7.943282347242813140e-04
7.943282347242813140e-04,1.102742848835872813e+00,9.875782750319541670e-01,9.875788597429352444e-01,5.847109810774853145e-07,7.943282347242813140e-04
7.943282347242813140e-04,1.216041790658657140e+00,9.854398398344837995e-01,9.854398779013137100e-01,3.806682991047694031e-08,7.943282347242813140e-04
7.943282347242813140e-04,1.340981388534404628e+00,9.828816408471211519e-01,9.828808021642018167e-01,8.386829193351985623e-07,7.943282347242813140e-04
7.943282347242813140e-04,1.478757636628313499e+00,9.798221134284226252e-01,9.798199688797090134e-01,2.144548713611804658e-06,7.943282347242813140e-04
7.943282347242813140e-04,1.630689408953309716e+00,9.761651192467385441e-01,9.761611431738965727e-01,3.976072841971323157e-06,7.943282347242813140e-04
